agent_ip,src_ip,dest_ip,src_port,dest_port,proto,bytes_to_server,bytes_to_client,pkts_to_server,pkts_to_client,rule_level,total_bytes,total_packets,avg_packet_size,byte_asymmetry,packet_asymmetry,proto_num,src_ip_num,dest_ip_num,port_diff,log_bytes,log_packets,label
10.21.232.55,10.24.0.193,10.21.232.55,53,36933,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,36880,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.232.55,10.24.0.193,36058,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-36005,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,55419,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,55366,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.232.55,10.24.0.193,50706,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-50653,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,50706,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,50653,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.232.55,10.24.0.193,54690,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-54637,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,54690,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,54637,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.232.55,10.24.0.193,41478,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-41425,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,41478,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,41425,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.232.55,10.24.0.193,44355,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-44302,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,44355,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,44302,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.232.55,10.24.0.193,42092,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-42039,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,42092,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,42039,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.232.55,10.24.0.193,57828,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-57775,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,58498,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,58445,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.236.69,10.21.239.255,51887,59870,UDP,219,0,1,0,3,219,1,109.5,0.9954545454545456,0.5,2,41,70,7983,5.393627546352361,0.6931471805599453,0
10.21.232.55,10.21.226.109,10.21.239.255,55888,22222,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2,2,70,-33666,4.262679877041316,0.6931471805599453,0
10.21.232.55,10.21.233.35,10.21.239.255,57621,57621,UDP,168,0,2,0,3,168,2,56.0,0.9940828402366864,0.6666666666666666,2,33,70,0,5.1298987149230735,1.0986122886681096,0
10.21.232.55,10.21.233.35,10.21.239.255,57621,57621,UDP,258,0,3,0,3,258,3,64.5,0.996138996138996,0.75,2,33,70,0,5.556828061699537,1.3862943611198906,0
10.21.232.55,10.21.233.35,10.21.239.255,57621,57621,UDP,1376,0,16,0,3,1376,16,80.94117647058823,0.9992737835875092,0.9411764705882352,2,33,70,0,7.227662498728655,2.833213344056216,0
10.21.232.55,10.21.233.35,10.21.239.255,57621,57621,UDP,2408,0,28,0,3,2408,28,83.03448275862068,0.9995848899958488,0.9655172413793104,2,33,70,0,7.786967002614872,3.367295829986474,0
10.21.232.55,10.21.233.35,10.21.239.255,57621,57621,UDP,3440,0,40,0,3,3440,40,83.90243902439025,0.999709386806161,0.975609756097561,2,33,70,0,8.14351740579748,3.713572066704308,0
10.21.232.55,10.21.233.35,10.21.239.255,57621,57621,UDP,4644,0,54,0,3,4644,54,84.43636363636364,0.9997847147470398,0.9818181818181818,2,33,70,0,8.443546651247939,4.007333185232471,0
10.21.232.55,10.21.233.35,10.21.239.255,57621,57621,UDP,5934,0,69,0,3,5934,69,84.77142857142857,0.9998315080033698,0.9857142857142858,2,33,70,0,8.688622307043769,4.248495242049359,0
10.21.232.55,10.21.233.35,10.21.239.255,57621,57621,UDP,6966,0,81,0,3,6966,81,84.95121951219512,0.9998564661977896,0.9878048780487804,2,33,70,0,8.848939995030118,4.406719247264253,1
10.21.232.55,10.21.233.35,10.21.239.255,57621,57621,UDP,8084,0,94,0,3,8084,94,85.09473684210526,0.9998763141620284,0.9894736842105264,2,33,70,0,8.997765772011208,4.553876891600541,1
10.21.232.55,10.21.233.35,10.21.239.255,57621,57621,UDP,9202,0,107,0,3,9202,107,85.20370370370371,0.9998913397805064,0.9907407407407408,2,33,70,0,9.127284796838858,4.68213122712422,1
10.21.232.55,10.21.233.35,10.21.239.255,57621,57621,UDP,10234,0,119,0,3,10234,119,85.28333333333333,0.9999022960429896,0.9916666666666668,2,33,70,0,9.23356849809539,4.787491742782046,1
10.21.232.55,10.21.233.35,10.21.239.255,57621,57621,UDP,11438,0,133,0,3,11438,133,85.35820895522389,0.999912579770959,0.9925373134328358,2,33,70,0,9.344783848525674,4.897839799950911,1
10.21.232.55,10.21.226.109,10.21.239.255,57798,22222,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2,2,70,-35576,4.262679877041316,0.6931471805599453,0
10.21.232.55,10.21.233.35,10.21.239.255,57621,57621,UDP,12642,0,147,0,3,12642,147,85.41891891891892,0.9999209048485328,0.9932432432432432,2,33,70,0,9.444858981311896,4.997212273764115,1
10.21.232.55,10.21.233.35,10.21.239.255,57621,57621,UDP,13846,0,161,0,3,13846,161,85.46913580246914,0.9999277821910884,0.9938271604938272,2,33,70,0,9.535823881654714,5.087596335232384,1
10.21.232.55,10.21.233.35,10.21.239.255,57621,57621,UDP,14792,0,172,0,3,14792,172,85.5028901734104,0.9999324004596768,0.9942196531791908,2,33,70,0,9.601909374892236,5.153291594497779,1
10.21.232.55,10.21.233.35,10.21.239.255,57621,57621,UDP,15652,0,182,0,3,15652,182,85.53005464480874,0.9999361144828468,0.994535519125683,2,33,70,0,9.658417870888224,5.209486152841421,1
10.21.232.55,10.21.226.109,10.21.239.255,52393,22222,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2,2,70,-30171,4.262679877041316,0.6931471805599453,0
10.21.232.55,10.21.226.109,10.21.239.255,53357,22222,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2,2,70,-31135,4.262679877041316,0.6931471805599453,0
10.21.232.55,10.21.236.69,10.21.239.255,61276,59870,UDP,182,0,1,0,3,182,1,91.0,0.994535519125683,0.5,2,41,70,-1406,5.209486152841421,0.6931471805599453,0
10.21.232.55,10.21.236.69,10.21.239.255,50762,59870,UDP,173,0,1,0,3,173,1,86.5,0.9942528735632185,0.5,2,41,70,9108,5.159055299214529,0.6931471805599453,0
10.21.232.55,10.21.236.69,10.21.239.255,64317,59870,UDP,228,0,1,0,3,228,1,114.0,0.9956331877729258,0.5,2,41,70,-4447,5.43372200355424,0.6931471805599453,0
10.21.232.55,10.21.236.69,10.21.239.255,55470,59870,UDP,258,0,1,0,3,258,1,129.0,0.996138996138996,0.5,2,41,70,4400,5.556828061699537,0.6931471805599453,0
10.21.232.55,10.21.236.69,10.21.239.255,55804,59870,UDP,203,0,1,0,3,203,1,101.5,0.9950980392156864,0.5,2,41,70,4066,5.318119993844216,0.6931471805599453,0
10.21.232.55,10.21.236.69,10.21.239.255,55380,59870,UDP,253,0,1,0,3,253,1,126.5,0.9960629921259844,0.5,2,41,70,4490,5.537334267018537,0.6931471805599453,0
10.21.232.55,10.21.236.69,10.21.239.255,59007,59870,UDP,215,0,1,0,3,215,1,107.5,0.9953703703703703,0.5,2,41,70,863,5.375278407684165,0.6931471805599453,0
10.21.232.55,10.21.236.69,10.21.239.255,51806,59870,UDP,187,0,1,0,3,187,1,93.5,0.9946808510638298,0.5,2,41,70,8064,5.236441962829949,0.6931471805599453,0
10.21.232.55,10.21.236.69,10.21.239.255,60552,59870,UDP,187,0,1,0,3,187,1,93.5,0.9946808510638298,0.5,2,41,70,-682,5.236441962829949,0.6931471805599453,0
10.21.232.55,10.21.227.108,10.21.239.255,54859,22222,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2,7,70,-32637,4.262679877041316,0.6931471805599453,0
10.21.232.55,10.21.227.108,10.21.239.255,54536,22222,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2,7,70,-32314,4.262679877041316,0.6931471805599453,0
10.21.232.55,10.21.232.55,10.24.0.193,42635,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-42582,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,42635,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,42582,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.236.69,10.21.239.255,50061,59870,UDP,218,0,1,0,3,218,1,109.0,0.9954337899543378,0.5,2,41,70,9809,5.389071729816501,0.6931471805599453,0
10.21.232.55,10.21.232.55,10.24.0.193,52864,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-52811,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,52864,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,52811,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.232.55,10.24.0.193,41391,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-41338,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,41391,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,41338,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.227.136,10.21.239.255,64452,22222,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2,10,70,-42230,4.262679877041316,0.6931471805599453,0
10.21.232.55,10.21.227.136,10.21.239.255,50111,22222,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2,10,70,-27889,4.262679877041316,0.6931471805599453,0
10.21.232.55,10.21.226.161,10.21.239.255,50663,22222,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2,3,70,-28441,4.262679877041316,0.6931471805599453,0
10.21.232.55,10.21.232.55,10.24.0.193,58017,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-57964,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,58017,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,57964,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.232.55,10.24.0.193,38891,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-38838,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,38891,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,38838,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.232.55,10.24.0.193,56923,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-56870,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,56923,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,56870,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.232.55,10.24.0.193,46629,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-46576,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,46629,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,46576,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.226.109,10.21.239.255,58175,22222,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2,2,70,-35953,4.262679877041316,0.6931471805599453,0
10.21.232.55,10.21.232.55,10.24.0.193,44784,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-44731,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,55799,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,55746,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.232.55,10.24.0.193,33160,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-33107,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,38403,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,38350,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.232.55,10.24.0.193,44725,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-44672,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,44725,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,44672,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.232.55,10.24.0.193,48015,53,UDP,83,0,1,0,3,83,1,41.5,0.988095238095238,0.5,2,29,73,-47962,4.430816798843313,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,47504,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,47451,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.232.55,10.24.0.193,57690,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-57637,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,57690,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,57637,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.234.223,10.21.239.255,138,138,UDP,243,0,1,0,3,243,1,121.5,0.9959016393442623,0.5,2,37,70,0,5.497168225293202,0.6931471805599453,0
10.21.232.55,10.21.232.55,10.24.0.193,48701,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-48648,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,49901,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,49848,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.232.55,10.24.0.193,58853,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-58800,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,58853,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,58800,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.232.55,10.24.0.193,49743,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-49690,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,53150,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,53097,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.232.55,10.24.0.193,51054,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-51001,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,51054,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,51001,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.232.55,10.24.0.193,34458,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-34405,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,38720,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,38667,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.232.55,10.24.0.193,40240,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-40187,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.21.226.161,10.21.224.53,54859,137,UDP,92,0,1,0,3,92,1,46.0,0.989247311827957,0.5,2,3,2,-54722,4.532599493153256,0.6931471805599453,0
10.21.232.55,10.21.232.55,10.24.0.193,42134,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-42081,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,42134,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,42081,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.236.69,10.21.239.255,52372,59870,UDP,168,0,1,0,3,168,1,84.0,0.9940828402366864,0.5,2,41,70,7498,5.1298987149230735,0.6931471805599453,0
10.21.232.55,192.168.0.22,192.168.0.255,138,138,UDP,243,0,1,0,3,243,1,121.5,0.9959016393442623,0.5,2,57,88,0,5.497168225293202,0.6931471805599453,0
10.21.232.55,10.21.232.55,10.24.0.193,43795,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-43742,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,43795,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,43742,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.232.55,10.24.0.193,49012,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-48959,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,49012,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,48959,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.226.109,10.21.239.255,65396,22222,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2,2,70,-43174,4.262679877041316,0.6931471805599453,0
10.21.232.55,10.21.227.108,10.21.239.255,56169,22222,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2,7,70,-33947,4.262679877041316,0.6931471805599453,0
10.21.232.55,10.21.227.108,10.21.239.255,62721,22222,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2,7,70,-40499,4.262679877041316,0.6931471805599453,0
10.21.232.55,10.21.226.109,10.21.239.255,49665,22222,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2,2,70,-27443,4.262679877041316,0.6931471805599453,0
10.21.232.55,10.21.232.55,10.24.0.193,45013,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-44960,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,45013,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,44960,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.226.109,10.21.239.255,57627,22222,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2,2,70,-35405,4.262679877041316,0.6931471805599453,0
10.21.232.55,10.21.232.55,10.24.0.193,50195,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-50142,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,50195,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,50142,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.236.69,10.21.239.255,137,137,UDP,92,0,1,0,3,92,1,46.0,0.989247311827957,0.5,2,41,70,0,4.532599493153256,0.6931471805599453,0
10.21.232.55,10.21.239.44,10.21.239.255,34081,137,UDP,92,0,1,0,3,92,1,46.0,0.989247311827957,0.5,2,43,70,-33944,4.532599493153256,0.6931471805599453,0
10.21.232.55,10.21.236.69,10.21.239.255,60852,22222,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2,41,70,-38630,4.262679877041316,0.6931471805599453,0
10.21.232.55,10.21.236.69,10.21.239.255,61515,22222,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2,41,70,-39293,4.262679877041316,0.6931471805599453,0
10.21.232.55,10.21.236.69,10.21.239.255,63513,59870,UDP,209,0,1,0,3,209,1,104.5,0.9952380952380953,0.5,2,41,70,-3643,5.3471075307174685,0.6931471805599453,0
10.21.232.55,10.21.232.55,10.24.0.193,37767,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-37714,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,49008,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,48955,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.232.55,10.24.0.193,48712,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-48659,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,36199,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,36146,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.226.109,10.21.239.255,56494,22222,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2,2,70,-34272,4.262679877041316,0.6931471805599453,0
10.21.232.55,10.21.227.136,10.21.239.255,61168,22222,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2,10,70,-38946,4.262679877041316,0.6931471805599453,0
10.21.232.55,10.21.232.55,10.24.0.193,51556,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-51503,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,51556,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,51503,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.232.55,10.24.0.193,39715,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-39662,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,43774,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,43721,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.226.109,10.21.239.255,57753,22222,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2,2,70,-35531,4.262679877041316,0.6931471805599453,0
10.21.232.55,10.21.232.55,10.24.0.193,43832,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-43779,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,43832,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,43779,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.232.55,10.24.0.193,38343,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-38290,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,59170,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,59117,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.232.55,10.24.0.193,60402,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-60349,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,52265,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,52212,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.234.223,10.21.239.255,138,138,UDP,243,0,1,0,3,243,1,121.5,0.9959016393442623,0.5,2,37,70,0,5.497168225293202,0.6931471805599453,0
10.21.232.55,10.21.232.55,10.24.0.193,55955,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-55902,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,58792,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,58739,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.232.55,10.24.0.193,42517,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-42464,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,42517,UDP,132,132,1,1,3,264,2,88.0,0.0,0.0,2,47,47,42464,5.579729825986222,1.0986122886681096,0
10.21.232.55,10.24.0.193,10.21.232.55,53,60040,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,59987,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.232.55,10.24.0.193,60040,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-59987,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.21.232.55,10.21.236.77,56536,631,TCP,824,301,6,4,3,1125,10,102.27272727272728,0.4644760213143872,0.1818181818181818,1,29,68,-55905,7.026426808699636,2.3978952727983707,0
10.21.232.55,10.21.232.55,10.24.0.193,60936,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-60883,4.890349128221754,0.6931471805599453,0
